id,level,component_type,csiCode,description,tree_path
05edafda-804f-4ad2-9e95-c541ad1bef26,3,"            Packaged, Direct-Fired, Outdoor, Heating-Only Makeup-Air Units",23 74 23.13,"Packaged, direct-fired, outdoor, heating-only makeup-air units are specialized ventilation systems designed to provide heated, fresh air to indoor spaces, utilizing a direct-fired burner to warm outside air and replace indoor air in commercial or industrial settings with high air exchange requirements.","HVAC Systems > Packaged Outdoor HVAC Equipment > Packaged, Outdoor, Heating-Only Makeup-Air Units > Packaged, Direct-Fired, Outdoor, Heating-Only Makeup-Air Units"
8574f153-3f51-45d4-811b-3fb57d73280b,3,"            Packaged, Indirect-Fired, Outdoor, Heating-Only Makeup-Air Units",23 74 23.16,"Packaged, indirect-fired, outdoor, heating-only makeup-air units are ventilation systems that heat incoming outside air using a separate heat exchanger, providing tempered fresh air to indoor spaces without direct combustion contact, typically used in commercial and industrial settings to maintain air quality and temperature.","HVAC Systems > Packaged Outdoor HVAC Equipment > Packaged, Outdoor, Heating-Only Makeup-Air Units > Packaged, Indirect-Fired, Outdoor, Heating-Only Makeup-Air Units"
c9f534b8-3836-487c-b8c4-6faa10e0b1f2,2,"        Packaged Rooftop Air-Conditioning Units",23 74 16,Packaged Rooftop Air-Conditioning Units,HVAC Systems > Packaged Outdoor HVAC Equipment > Packaged Rooftop Air-Conditioning Units
376337dc-fee4-4321-ae1a-e99e490022f6,1,"    Packaged Water Chillers",23 64 00,Packaged Water Chillers,HVAC Systems > Packaged Water Chillers
b2379fec-9968-4251-8849-e3d85f363a55,2,"        Absorption Water Chillers",23 64 13,"Absorption water chillers are thermally-driven cooling systems that use a heat source to drive a refrigeration cycle, utilizing an absorbent solution to remove heat from water or air, typically employed in large-scale commercial and industrial cooling applications with high energy efficiency.",HVAC Systems > Packaged Water Chillers > Absorption Water Chillers
2649813c-ba7d-4852-82b4-ff2987f4bc42,2,"        Centrifugal Water Chillers",23 64 16,Centrifugal Water Chillers,HVAC Systems > Packaged Water Chillers > Centrifugal Water Chillers
a582b495-0662-4d61-8049-848bec00cf9e,3,"            Air-Cooled Centrifugal Water Chillers",23 64 16.13,Air-Cooled Centrifugal Water Chillers,HVAC Systems > Packaged Water Chillers > Centrifugal Water Chillers > Air-Cooled Centrifugal Water Chillers
e34279c3-9ba4-4468-ac00-5091bbcf804a,3,"            Water-Cooled Centrifugal Water Chillers",23 64 16.16,Water-Cooled Centrifugal Water Chillers,HVAC Systems > Packaged Water Chillers > Centrifugal Water Chillers > Water-Cooled Centrifugal Water Chillers
12285a84-0982-4a6c-a513-3765c594ff5a,2,"        Modular Water Chillers",23 64 33,Modular Water Chillers,HVAC Systems > Packaged Water Chillers > Modular Water Chillers
ea8a7fb8-9f1e-4d8c-bde7-b67521b51aea,3,"            Air-Cooled, Modular Water Chillers",23 64 33.13,"Air-Cooled, Modular Water Chillers","HVAC Systems > Packaged Water Chillers > Modular Water Chillers > Air-Cooled, Modular Water Chillers"
3af93ebf-1185-46cc-9922-c69eead0f066,3,"            Water-Cooled, Modular Water Chillers",23 64 33.16,"Water-Cooled, Modular Water Chillers","HVAC Systems > Packaged Water Chillers > Modular Water Chillers > Water-Cooled, Modular Water Chillers"
4a5d9b70-531a-48a5-8d2b-e032b1e46d99,2,"        Reciprocating Water Chillers",23 64 19,Reciprocating Water Chillers,HVAC Systems > Packaged Water Chillers > Reciprocating Water Chillers
edc48f49-e2f6-43e0-9881-b94c26562ff4,2,"        Rotary-Screw Water Chillers",23 64 26,Rotary-Screw Water Chillers,HVAC Systems > Packaged Water Chillers > Rotary-Screw Water Chillers
35fba7ff-a70d-439e-a8f1-feab6f7c4a6e,3,"            Air-Cooled, Rotary-Screw Water Chillers",23 64 26.13,"Air-Cooled, Rotary-Screw Water Chillers","HVAC Systems > Packaged Water Chillers > Rotary-Screw Water Chillers > Air-Cooled, Rotary-Screw Water Chillers"
cb6d3c36-7699-4389-b764-820d40ec5555,3,"            Water-Cooled, Rotary-Screw Water Chillers",23 64 26.16,"Water-Cooled, Rotary-Screw Water Chillers","HVAC Systems > Packaged Water Chillers > Rotary-Screw Water Chillers > Water-Cooled, Rotary-Screw Water Chillers"
7d9fda7c-2d54-4d03-b45c-98e133e4e146,2,"        Scroll Water Chillers",23 64 23,Scroll Water Chillers,HVAC Systems > Packaged Water Chillers > Scroll Water Chillers
8dc47e93-c770-4f94-881e-d3d106bb06de,3,"            Air-Cooled Scroll Water Chillers",23 64 23.13,Air-Cooled Scroll Water Chillers,HVAC Systems > Packaged Water Chillers > Scroll Water Chillers > Air-Cooled Scroll Water Chillers
1cc2ceb1-9962-43ba-b889-b2c7bceac371,3,"            Water-Cooled Scroll Water Chillers",23 64 23.16,Water-Cooled Scroll Water Chillers,HVAC Systems > Packaged Water Chillers > Scroll Water Chillers > Water-Cooled Scroll Water Chillers
66732885-cd85-4d31-b1b0-5a1e4ce351e8,1,"    Pre-Manufactured Pump Plant",23 90 00,"Furnish a pre-manufactured pump plant that includes hydronic pumps, heat exchangers, and controls. The plant must be factory-assembled, tested, and designed to reduce on-site installation time. The system must meet all mechanical specifications for the project and ensure compatibility with other HVAC and plumbing systems. Provide full documentation for testing and commissioning prior to delivery.",HVAC Systems > Pre-Manufactured Pump Plant
4295a092-463f-41a9-a5c9-3da05f1d956a,1,"    Process Heating and Cooling",23 73 00,Process HVAC Systems,HVAC Systems > Process Heating and Cooling
78a56a11-0c98-48e9-b401-a2031d32bf7a,2,"        Process Cooling Units",23 73 13,Process Cooling,HVAC Systems > Process Heating and Cooling > Process Cooling Units
46d5f3ef-ad9d-4600-b6f2-3ce509a80f8e,2,"        Process Heating Units",23 73 16,Process Heating,HVAC Systems > Process Heating and Cooling > Process Heating Units
23340675-cd6c-4cad-969d-8020e0559e27,1,"    Radiant Heating Units",23 83 00,Radiant Heating Systems,HVAC Systems > Radiant Heating Units
f773ec35-d6ba-4511-8d77-680be88b13bc,2,"         Radiant Heating and Cooling Hydronic Panels",23 83 26,"Radiant heating and cooling hydronic panels are integrated building system components that circulate water through internal pipes to provide thermal regulation, efficiently transferring heat or cooling to spaces through large surface area panels mounted on walls or ceilings.",HVAC Systems > Radiant Heating Units >  Radiant Heating and Cooling Hydronic Panels
eb8da556-a638-4617-8505-4a84567f1760,2,"        Radiant-Heating Electric Cables",23 83 13,"Radiant-heating electric cables are heating elements installed within floors, walls, or ceilings that generate heat through electrical resistance, providing uniform and energy-efficient thermal distribution in residential and commercial spaces.",HVAC Systems > Radiant Heating Units > Radiant-Heating Electric Cables
f57787fc-9b6d-4edd-a5ae-d5175dbcd95a,3,"            Radiant-Heating Electric Mats",23 83 13.16,"Radiant-heating electric mats are pre-configured heating systems consisting of interconnected electric cables embedded in a flexible mat, designed for efficient and uniform heat distribution in floors, providing consistent thermal comfort in residential and commercial spaces.",HVAC Systems > Radiant Heating Units > Radiant-Heating Electric Cables > Radiant-Heating Electric Mats
c0067543-176e-4136-90da-fbf715fa62c4,2,"        Radiant-Heating Electric Panels",23 83 13,Electric Radiant Panels,HVAC Systems > Radiant Heating Units > Radiant-Heating Electric Panels
1f34c026-1cd8-46fe-8573-422d3f2708e7,2,"        Radiant-Heating Hydronic Piping",23 83 16,Hydronic Radiant Systems,HVAC Systems > Radiant Heating Units > Radiant-Heating Hydronic Piping
0c7ed318-b33a-4ae3-9983-094fe82c0767,1,"    Solar Energy Heating Equipment",23 56 00,"Solar energy heating equipment includes systems and components designed to capture, transfer, and utilize solar radiation for heating purposes, typically involving collectors, heat exchangers, storage tanks, and circulation mechanisms to convert solar energy into usable thermal energy for residential, commercial, or industrial applications.",HVAC Systems > Solar Energy Heating Equipment
890ee87c-4cf6-4bc0-ba59-c1bc62a59686,2,"        Heating Solar Collectors",23 56 13,"Solar heating collectors are specialized panels or devices designed to absorb solar radiation and convert it into thermal energy, typically using materials like flat-plate or evacuated tube configurations to capture and transfer heat for water or space heating applications.",HVAC Systems > Solar Energy Heating Equipment > Heating Solar Collectors
8aaae70c-62c5-4857-af2e-dbc03c9136ac,3,"            Heating Solar Concentrating Collectors",23 56 13.16,"Heating solar concentrating collectors use curved or angled reflective surfaces to focus solar radiation onto a smaller receiver area, increasing temperature and thermal efficiency by intensifying solar energy collection for high-temperature applications like industrial processes or advanced solar power generation.",HVAC Systems > Solar Energy Heating Equipment > Heating Solar Collectors > Heating Solar Concentrating Collectors
4d267462-c7dc-4de2-a8f5-40e7144faac4,3,"            Heating Solar Flat-Plate Collectors",23 56 13.13,"Heating solar flat-plate collectors are rectangular panels with a dark-colored absorber surface enclosed in an insulated housing, designed to capture solar radiation and convert it into heat through direct solar energy absorption, typically used in residential and commercial water and space heating systems.",HVAC Systems > Solar Energy Heating Equipment > Heating Solar Collectors > Heating Solar Flat-Plate Collectors
43d73997-7583-45e4-ab39-ac976c4898b5,3,"            Heating Solar Vacuum-Tube Collectors",23 56 13.19,"Heating solar vacuum-tube collectors are advanced solar thermal systems consisting of parallel glass tubes with an inner absorber coating and vacuum insulation, designed to maximize solar energy absorption and minimize heat loss, providing high-efficiency heat collection for water and space heating applications.",HVAC Systems > Solar Energy Heating Equipment > Heating Solar Collectors > Heating Solar Vacuum-Tube Collectors
7cad5181-426b-404f-849a-5828f84c8748,2,"        Packaged Solar Heating Equipment",23 56 16,"Packaged solar heating equipment refers to pre-engineered, integrated systems that combine solar collectors, heat transfer components, storage tanks, and control mechanisms into a single, ready-to-install unit designed to efficiently capture, store, and distribute solar thermal energy for heating applications.",HVAC Systems > Solar Energy Heating Equipment > Packaged Solar Heating Equipment
0779c09e-3859-494a-af48-037d93578af5,2,"        Solar Air-Heating Panels",23 56 23,"Solar air-heating panels are specialized photovoltaic or thermal collectors designed to capture solar radiation and convert it into heated air, which can be circulated through buildings or industrial spaces to provide supplemental space heating and improve energy efficiency.",HVAC Systems > Solar Energy Heating Equipment > Solar Air-Heating Panels
6982528f-31ed-4a2c-adb7-f361fa284b6f,1,"    Terminal Heating and Cooling Units",23 82 00,Terminal HVAC Units,HVAC Systems > Terminal Heating and Cooling Units
24074cf0-d09f-4f23-b6e5-866c864d4844,2,"        Air Coils",23 82 16,HVAC Coil Systems,HVAC Systems > Terminal Heating and Cooling Units > Air Coils
25e366a6-11bf-495e-9b58-2df903bc2764,3,"            Chilled Water Coils",23 82 16.16,Chilled Water Cooling Coils,HVAC Systems > Terminal Heating and Cooling Units > Air Coils > Chilled Water Coils
73316942-d741-48cf-930b-8cc2beedcf1a,3,"            DX Cooling Coils",23 82 16.13,Direct Expansion Cooling Coils,HVAC Systems > Terminal Heating and Cooling Units > Air Coils > DX Cooling Coils
2938b867-1034-4ff6-b7f1-d980200e680a,3,"            Electric-Resistance Air Coils",23 82 16.14,"Electric-resistance air coils are heating components that use electrical current to generate heat, converting electrical energy into thermal energy for warming air in HVAC systems, industrial processes, or other applications requiring controlled heat transfer.",HVAC Systems > Terminal Heating and Cooling Units > Air Coils > Electric-Resistance Air Coils
4ad7b6c2-5d18-48fc-b932-88c51e9803a7,3,"            Hot Water Coils",23 82 16.19,Hot Water Heating Coils,HVAC Systems > Terminal Heating and Cooling Units > Air Coils > Hot Water Coils
2a9aab68-eb7a-4b12-ba26-cb54c4664dd0,3,"            Steam Coils",23 82 16.23,Steam Heating Coils,HVAC Systems > Terminal Heating and Cooling Units > Air Coils > Steam Coils
94199660-4ccc-4ec7-9b0c-b24d7a495d7a,2,"        Chilled Beams",23 82 14,"A ceiling-mounted HVAC terminal device that uses chilled or heated water to condition spaces through convection and radiation, offering efficient cooling and heating without requiring ductwork.",HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams
54be5192-ddd5-4364-81d5-d89792f72802,3,"            Active Chilled Beams",23 82 14.13,A ceiling-mounted terminal device that combines primary ventilation air with chilled/heated water coils to induce room air circulation and provide space conditioning through convection and radiation.,HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams > Active Chilled Beams
62321594-2f00-45e5-abf5-5219d97dd12f,3,"            Dual Circuit Chilled Beams",23 82 14.26,"A chilled beam unit featuring separate water circuits for simultaneous heating and cooling capability, allowing for flexible zone control.",HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams > Dual Circuit Chilled Beams
cedae459-db06-46df-96ec-7f3eca4b6f6c,3,"            Linear Chilled Beams",23 82 14.29,"A continuous-length chilled beam designed for installation along perimeter zones or in architectural features, providing uniform conditioning across its length.",HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams > Linear Chilled Beams
1b764a5f-09a0-449c-8d35-218d22580110,3,"            Modular Chilled Beams",23 82 14.33,"A standardized chilled beam unit designed for installation in modular ceiling grids, offering flexibility in space layout and zoning.",HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams > Modular Chilled Beams
3fae2b18-d8f7-4817-9ac8-ae922a8ad7ff,3,"            Multi-service Chilled Beams",23 82 14.19,"A ceiling-mounted terminal device that combines chilled beam functionality with integrated building services like lighting, speakers, and fire protection systems.",HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams > Multi-service Chilled Beams
7d72e7d6-acb4-429c-8aef-ba3ebf43f516,3,"            Passive Chilled Beams",23 82 14.16,"A ceiling-mounted terminal device that uses natural convection and radiation with chilled/heated water coils to condition spaces, operating without forced air or ventilation.",HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams > Passive Chilled Beams
e9a9cf7b-20c4-4ac6-8640-a26d08a0ea4c,3,"            Single Circuit Chilled Beams",23 82 14.23,"A chilled beam unit utilizing one water circuit for either cooling or heating operation, typically used in applications with consistent seasonal loads.",HVAC Systems > Terminal Heating and Cooling Units > Chilled Beams > Single Circuit Chilled Beams
b87a3083-e0e9-4715-8c5f-64be0f247b9f,2,"        Convectors",23 82 33,"Convectors are heating devices that warm spaces by drawing cool air over a heated surface (typically a finned coil), causing the air to rise and circulate, providing efficient and even heat distribution in residential and commercial buildings.",HVAC Systems > Terminal Heating and Cooling Units > Convectors
a08a70f9-5010-4e72-b96c-3916f4072e32,2,"        Fan Coil Units",23 82 19,Fan Coil Systems,HVAC Systems > Terminal Heating and Cooling Units > Fan Coil Units
af7e1574-47cc-461e-b44f-1b3acc7d96c3,3,"            High-Wall Fan Coil Units",23 82 19.19,Wall-Mounted FCUs,HVAC Systems > Terminal Heating and Cooling Units > Fan Coil Units > High-Wall Fan Coil Units
0c0a63f0-a978-49cd-8866-d4689c6519b1,3,"            Horizontal Fan Coil Units",23 82 19.13,Horizontal FCUs,HVAC Systems > Terminal Heating and Cooling Units > Fan Coil Units > Horizontal Fan Coil Units
65b607d5-7563-4a6d-8b45-c47d3cceef6f,3,"            Vertical Fan Coil Units",23 82 19.16,Vertical FCUs,HVAC Systems > Terminal Heating and Cooling Units > Fan Coil Units > Vertical Fan Coil Units
313d5b59-905d-4a37-8db2-811d7e33a112,3,"            Vertical Stack Fan Coil Units",23 82 19.23,"Vertical stack fan coil units are compact HVAC components integrated into building systems that use a fan to circulate air over cooling or heating coils, typically installed vertically to efficiently manage temperature and airflow in commercial or residential spaces.",HVAC Systems > Terminal Heating and Cooling Units > Fan Coil Units > Vertical Stack Fan Coil Units
41dcc1de-0f02-4063-9ec6-891b6ff64fce,2,"         Finned-Tube Radiation Heaters",23 82 36,"Finned-tube radiation heaters are heating devices that use heated water or steam flowing through metal tubes with attached fins to increase surface area, efficiently transferring thermal energy and warming surrounding spaces through convection and radiation.",HVAC Systems > Terminal Heating and Cooling Units >  Finned-Tube Radiation Heaters
d8f90763-1359-4973-bd7b-c058f0d6beb9,2,"        Induction Units",23 82 26,"Induction units are HVAC terminal devices that use primary air to induce secondary air circulation, mixing and conditioning air within a space through a compact, energy-efficient heat transfer mechanism typically used in commercial and institutional buildings.",HVAC Systems > Terminal Heating and Cooling Units > Induction Units
a0fc554f-20fc-4a0f-886e-34ff44cc3af3,2,"        Radiators",23 82 29,"Radiators are heat transfer devices that use heated water, steam, or electric elements to warm spaces by radiating thermal energy through metal surfaces, commonly used in residential heating systems and building climate control.",HVAC Systems > Terminal Heating and Cooling Units > Radiators
b9b3ef9d-fbdc-465c-9b5c-a149b805b33d,2,"        Unit Heaters",23 82 39,Unit Heating Systems,HVAC Systems > Terminal Heating and Cooling Units > Unit Heaters
d3400b97-d382-47e1-8d2e-b54524e40d4d,3,"            Cabinet Unit Heaters",23 82 39.13,Cabinet Unit Heaters,HVAC Systems > Terminal Heating and Cooling Units > Unit Heaters > Cabinet Unit Heaters
3d63895f-b8c9-4a24-a60a-ea6460f15a2e,3,"            Electric Unit Heaters",23 82 39.13,Electric Heating Units,HVAC Systems > Terminal Heating and Cooling Units > Unit Heaters > Electric Unit Heaters
4948840d-a89c-490a-80f7-9f1236315d79,3,"            Hot Water Unit Heaters",23 82 39.16,Hydronic Heating Units,HVAC Systems > Terminal Heating and Cooling Units > Unit Heaters > Hot Water Unit Heaters
fb6a9dd9-82dd-43b5-9a82-e46575bc8d64,3,"            Propeller Unit Heaters",23 82 39.16,Propeller Unit Heaters,HVAC Systems > Terminal Heating and Cooling Units > Unit Heaters > Propeller Unit Heaters
30023934-e9f1-440c-9d59-02dfeede476a,3,"            Steam Unit Heaters",23 82 39.19,Steam Heating Units,HVAC Systems > Terminal Heating and Cooling Units > Unit Heaters > Steam Unit Heaters
88aa2ec8-10cf-4cbd-a46b-e1103e06d077,3,"            Wall and Ceiling Unit Heaters",23 82 39.19,Wall and Ceiling Unit Heaters,HVAC Systems > Terminal Heating and Cooling Units > Unit Heaters > Wall and Ceiling Unit Heaters
5a80c19b-1780-45d6-8e44-f714e0acf743,2,"        Water-to-Water Heat Pumps",23 82 41,"Water-to-water heat pumps are thermal energy transfer systems that extract heat from one water source and transfer it to another, providing efficient heating or cooling by moving thermal energy between water circuits without direct air exchange.",HVAC Systems > Terminal Heating and Cooling Units > Water-to-Water Heat Pumps
f1f9c175-2e6c-4ee1-9fb6-b10da2a77d0d,1,"     Testing, Adjusting, and Balancing for HVAC","23 05 93 ","Testing, Adjusting, and Balancing for HVAC","HVAC Systems >  Testing, Adjusting, and Balancing for HVAC"
5ee73405-bcbb-4985-93ba-2d62d42e643c,1,"    Variable Frequency Drives",23 29 23,Variable Frequency Drives,HVAC Systems > Variable Frequency Drives
bc28629d-5c45-4ace-a399-c187108e1b63,2,"        Harmonic Mitigating VFDs",23 29 23.16,VFDs with Harmonic Mitigation,HVAC Systems > Variable Frequency Drives > Harmonic Mitigating VFDs
5a93a208-b6f1-4e0f-83b7-b92fe83d4ab6,2,"        Standard VFDs",23 29 23.13,Standard Variable Frequency Drives,HVAC Systems > Variable Frequency Drives > Standard VFDs
d3710bb3-8e96-4c0d-9fee-b5ec74cb7936,0,Integrated Automation,25 00 00,Building Automation Systems,Integrated Automation
3d7f0b51-1792-45f0-80c6-6622ce4d2f23,1,"    Integrated Automation Control and Monitoring",25 10 00,Building Controls,Integrated Automation > Integrated Automation Control and Monitoring
2b1c3729-fe4e-4b42-92cf-8507709d56a7,2,"        Integrated Automation Control Equipment",25 13 00,Control Equipment,Integrated Automation > Integrated Automation Control and Monitoring > Integrated Automation Control Equipment
f164f5c3-3499-45e9-9e39-a282f216800c,3,"            Application-Specific Controllers",25 13 16,Local Controllers,Integrated Automation > Integrated Automation Control and Monitoring > Integrated Automation Control Equipment > Application-Specific Controllers
2fd0be7d-b72a-46ce-848e-90d4c6d2c8e9,3,"            Building Controllers",25 13 13,Main Controllers,Integrated Automation > Integrated Automation Control and Monitoring > Integrated Automation Control Equipment > Building Controllers
04880d5c-9b1a-4056-8e8e-b4e66418b419,0,Plumbing,22 00 00,Plumbing Systems,Plumbing
31cccbef-b6f1-4464-8144-1857e09d40e6,1,"    Facility Natural Gas Systems",22 16 00,Natural Gas Distribution,Plumbing > Facility Natural Gas Systems
b22a9170-8654-40fd-8e90-724e1ecf8cf6,2,"        Natural Gas Equipment",22 16 16,Gas System Components,Plumbing > Facility Natural Gas Systems > Natural Gas Equipment
536793c0-c41b-45fe-8c9d-060067901317,2,"        Natural Gas Piping",22 16 13,Gas Distribution Piping,Plumbing > Facility Natural Gas Systems > Natural Gas Piping
12c84580-ecd0-49ac-b004-20bba74d80f5,1,"    Facility Sanitary Sewerage",22 13 00,"Includes: sanitary waste and vent piping systems, with piping, floor drains, valves, piping specialties, interceptors, separators, and other components within and under structures.",Plumbing > Facility Sanitary Sewerage
36568bc5-e04f-43fc-bd03-fae1b3077747,2,"        Sanitary Sewerage Pumps",22 13 29,Sanitary Sewerage Pumps,Plumbing > Facility Sanitary Sewerage > Sanitary Sewerage Pumps
42c3f2c2-ddf5-4b2a-a617-53c63387b28f,1,"    Facility Storm Drainage",22 14 00,Storm Drainage Systems,Plumbing > Facility Storm Drainage
9cb3cd30-26d6-4452-a3b7-e926091cc3b9,2,"        Storm Drainage Piping",22 14 16,Storm Drainage Distribution,Plumbing > Facility Storm Drainage > Storm Drainage Piping
00801016-24b2-4548-b77f-83f00f6f3db1,2,"        Storm Drainage Pumps",22 14 13,Storm Water Pumps,Plumbing > Facility Storm Drainage > Storm Drainage Pumps
9bba0410-8ef3-434a-97e3-8380a07084db,2,"        Storm Drainage Specialties",22 14 19,Storm Drainage Components,Plumbing > Facility Storm Drainage > Storm Drainage Specialties
d785481e-df1d-445c-bfc3-79310e8d3400,2,"        Sump Pumps",22 14 29,Sump Pump,Plumbing > Facility Storm Drainage > Sump Pumps
2586634b-8f26-4e06-b679-6c236ecd5b59,1,"    Fuel Oil Systems",22 21 00,Fuel Distribution,Plumbing > Fuel Oil Systems
02a2ead6-9e83-4757-b3e5-4dbd5b4f65d8,2,"        Fuel Oil Storage Tanks",22 21 13,Fuel Storage,Plumbing > Fuel Oil Systems > Fuel Oil Storage Tanks
87a18552-c211-4f96-b7f5-352b1fe35aac,2,"        Fuel Oil Transfer Pumps",22 21 16,Fuel Pumps,Plumbing > Fuel Oil Systems > Fuel Oil Transfer Pumps
515d223a-b9b6-4490-82e4-12c2153962c8,1,"    General Service Compressed Air Systems",22 15 00,Compressed Air Equipment,Plumbing > General Service Compressed Air Systems
443c24bf-462f-46d6-9671-31ade4aa5eae,2,"        Air Compressors",22 15 13,General Air Compressors,Plumbing > General Service Compressed Air Systems > Air Compressors
231203a1-1344-4482-b4f4-9db37c99b445,2,"        Air Treatment Equipment",22 15 16,Compressed Air Treatment,Plumbing > General Service Compressed Air Systems > Air Treatment Equipment
e2807ce0-4a68-4bbb-939c-59fbea9cef74,1,"    Laboratory Plumbing Systems",22 20 00,Lab Plumbing Equipment,Plumbing > Laboratory Plumbing Systems
a297eb39-ad03-4746-81a2-8d6f1cf74e33,2,"        Process Water Systems",22 20 13,Process Water Equipment,Plumbing > Laboratory Plumbing Systems > Process Water Systems
2ca5e463-22c5-436e-97c5-463ab76e5221,2,"        Purified Water Systems",22 20 16,Pure Water Distribution,Plumbing > Laboratory Plumbing Systems > Purified Water Systems
d228208c-c3cb-41f0-94c3-0eec87981f31,1,"    Plumbing Equipment",22 30 00,Plumbing Systems Equipment,Plumbing > Plumbing Equipment
1a0555d8-01de-458e-a092-bb13fb795688,2,"        Domestic Water Filtration Equipment",22 32 00,Water Filtration Systems,Plumbing > Plumbing Equipment > Domestic Water Filtration Equipment
3b121696-54e2-4568-b611-aedbd6099202,2,"        Domestic Water Heating Equipment",22 33 00,Water Heating Systems,Plumbing > Plumbing Equipment > Domestic Water Heating Equipment
f8afaf24-ecec-48de-bfff-00291694335f,3,"            Electric Water Heaters",22 33 13,Electric Heating Systems,Plumbing > Plumbing Equipment > Domestic Water Heating Equipment > Electric Water Heaters
18d25db1-7296-4141-91f9-3ab7e83168fb,3,"            Gas-Fired Water Heaters",22 33 16,Gas Water Heating,Plumbing > Plumbing Equipment > Domestic Water Heating Equipment > Gas-Fired Water Heaters
5cbcce07-7d80-4a9a-95a9-a0341e163e36,3,"            Heat Pump Water Heaters",22 33 23,Heat Pump Water Heating,Plumbing > Plumbing Equipment > Domestic Water Heating Equipment > Heat Pump Water Heaters
439d4f4f-7cef-4f50-9052-6ce1ea7cfe91,3,"            Steam-Fired Water Heaters",22 33 19,Steam Water Heating,Plumbing > Plumbing Equipment > Domestic Water Heating Equipment > Steam-Fired Water Heaters
4f75da5e-6939-4ee7-9830-ab231bff8b02,2,"        Water Softening Equipment",22 31 00,Water Treatment Equipment,Plumbing > Plumbing Equipment > Water Softening Equipment
8d83e066-29eb-4879-b5c0-b7225907d5e5,1,"    Plumbing Piping",22 10 00,Facility Water Distribution,Plumbing > Plumbing Piping
ccd4630b-cd25-4331-bfb4-041f3232e6ed,2,"        Domestic Water Distribution",22 11 00,Facility Water Systems,Plumbing > Plumbing Piping > Domestic Water Distribution
4c57a72f-fc84-4ba4-81d1-075cb29419c4,3,"            Domestic Water Pumps",22 11 13,Water Distribution Pumps,Plumbing > Plumbing Piping > Domestic Water Distribution > Domestic Water Pumps
13da9924-f79e-4976-8cd7-eb1df53e760a,4,"                Domestic Water Packaged Booster Pumps",22 11 13.16,Water Booster Systems,Plumbing > Plumbing Piping > Domestic Water Distribution > Domestic Water Pumps > Domestic Water Packaged Booster Pumps
9806af8f-6e63-4dfa-830f-e3fdf9f8bcb0,4,"                Multi-Stage Domestic Water Pumps",22 11 13.13,Multi-Stage Pumps,Plumbing > Plumbing Piping > Domestic Water Distribution > Domestic Water Pumps > Multi-Stage Domestic Water Pumps
f04f8c8a-5005-43dd-b5d2-d7e9caee580f,2,"        Fire-Suppression Water Storage",22 12 00,Fire Water Storage,Plumbing > Plumbing Piping > Fire-Suppression Water Storage
ceb8ab24-993e-4e2b-947c-15ef5449cba4,3,"            Fire-Suppression Water Storage Tanks",22 12 13,Fire Water Tanks,Plumbing > Plumbing Piping > Fire-Suppression Water Storage > Fire-Suppression Water Storage Tanks
54d3d40a-4703-4356-aa1f-9f9b45bc5661,1,"    Processed Water Systems for Laboratory and Healthcare Facilities",22 67 00,"Includes: processed water systems for laboratory and healthcare purposes. Piping, valves, piping specialties, pumps, and other components.",Plumbing > Processed Water Systems for Laboratory and Healthcare Facilities
633f75c0-c02e-47bf-bacf-7ae054ededce,2,"        Processed Water Equipment for Laboratory and Healthcare Facilities",22 67 19,Processed Water Equipment for Laboratory and Healthcare Facilities,Plumbing > Processed Water Systems for Laboratory and Healthcare Facilities > Processed Water Equipment for Laboratory and Healthcare Facilities
c1a208f6-cd15-487d-932e-c7286befd55c,3,"            Reverse-Osmosis Water Equipment",22 67 19.16,Reverse-Osmosis Water Equipment,Plumbing > Processed Water Systems for Laboratory and Healthcare Facilities > Processed Water Equipment for Laboratory and Healthcare Facilities > Reverse-Osmosis Water Equipment
ec3e7ec4-6518-4345-819c-62fc38e1a69d,1,"    Water Treatment Equipment",22 13 00,Water Treatment Systems,Plumbing > Water Treatment Equipment
396919f1-2714-4224-9e26-9ee3f677de75,2,"        Deionization Equipment",22 13 19,DI Water Systems,Plumbing > Water Treatment Equipment > Deionization Equipment
cbae5958-f380-40b4-9e60-c07e4f7f6b6d,2,"        Reverse Osmosis Equipment",22 13 16,RO Water Systems,Plumbing > Water Treatment Equipment > Reverse Osmosis Equipment
39b6f880-aa54-4708-8227-44444fb1fffc,2,"        Water Filtration Equipment",22 13 23,Water Filtration Systems,Plumbing > Water Treatment Equipment > Water Filtration Equipment
